"OrganizationId","Name","Title","ClassificationCode","OrganizationCode","Status","CreationDate","LastUpdateDate","OrgCode","EffectiveStartDate","EffectiveEndDate"
300000235669808,"Information Systems and Telecommunications",,"DEPARTMENT","D01F58C3AEB5D61EE05394D76F0A44AC 300000235669808 2021-11-12 11.40.46.399","A","2021-11-12T11:40:46.399+00:00","2021-11-12T11:40:47.137+00:00",,"1951-01-01","4712-12-31"
300000235673266,"Cameroon - ICT",,"DEPARTMENT","D01F58B8DE0DD606E05394D76F0AE628 300000235673266 2021-11-12 11.40.56.391","A","2021-11-12T11:40:56.391+00:00","2021-11-12T11:40:57.105+00:00",,"1951-01-01","4712-12-31"
300000246037584,"UNDPH71_INV",,"INV","D020013F166C148EE05396D76F0AF2FA 300000246037584 2021-11-25 04.57.37.004","A","2021-11-25T04:57:37.004+00:00","2021-11-25T04:59:19.624+00:00",,"0001-01-01","4712-12-31"
300000235519064,"Sudan/Darfur - Admin Agent",,"DEPARTMENT","D01F1849E729D4F4E05394D76F0A9398 300000235519064 2021-11-12 10.47.38.144","A","2021-11-12T10:47:38.144+00:00","2021-11-12T10:47:38.756+00:00",,"1951-01-01","4712-12-31"
300000235651921,"BMS/PSU-GFHIST",,"DEPARTMENT","D01F5029CDFBD5D8E05394D76F0A92F5 300000235651921 2021-11-12 11.39.55.428","A","2021-11-12T11:39:55.428+00:00","2021-11-12T11:39:56.118+00:00",,"1951-01-01","4712-12-31"
300000235655091,"Zimbabwe - Poverty Reduction",,"DEPARTMENT","D01F122D4BD7D508E05394D76F0A5BF4 300000235655091 2021-11-12 11.40.04.668","A","2021-11-12T11:40:04.668+00:00","2021-11-12T11:40:05.314+00:00",,"1951-01-01","4712-12-31"
300000235656292,"Zambia - Energy & Envirnmnt",,"DEPARTMENT","D01F4F5F7D24D595E05394D76F0AC88C 300000235656292 2021-11-12 11.40.07.65","A","2021-11-12T11:40:07.650+00:00","2021-11-12T11:40:08.289+00:00",,"1951-01-01","4712-12-31"
300000235656648,"BCPR/PS Africa/Johannesburg",,"DEPARTMENT","D01F502C76F1D5F1E05394D76F0A6F32 300000235656648 2021-11-12 11.40.08.59","A","2021-11-12T11:40:08.590+00:00","2021-11-12T11:40:09.262+00:00",,"1951-01-01","4712-12-31"
300000235658040,"Cambodia - ICT",,"DEPARTMENT","D01F58B8DDFCD606E05394D76F0AE628 300000235658040 2021-11-12 11.40.12.65","A","2021-11-12T11:40:12.650+00:00","2021-11-12T11:40:13.818+00:00",,"1951-01-01","4712-12-31"
300000235658746,"Ukraine - Sub-office 2",,"DEPARTMENT","D01F122D4BDDD508E05394D76F0A5BF4 300000235658746 2021-11-12 11.40.15.141","A","2021-11-12T11:40:15.141+00:00","2021-11-12T11:40:15.748+00:00",,"1951-01-01","4712-12-31"
300000235660925,"Fiji - Crisis Prev & Rcvry",,"DEPARTMENT","D01F122D4BE1D508E05394D76F0A5BF4 300000235660925 2021-11-12 11.40.21.061","A","2021-11-12T11:40:21.061+00:00","2021-11-12T11:40:21.733+00:00",,"1951-01-01","4712-12-31"
300000235661252,"Cambodia - MSU",,"DEPARTMENT","D01F122D4BE6D508E05394D76F0A5BF4 300000235661252 2021-11-12 11.40.22.047","A","2021-11-12T11:40:22.047+00:00","2021-11-12T11:40:22.843+00:00",,"1951-01-01","4712-12-31"
300000235662076,"Uruguay",,"DEPARTMENT","D01F591FF9F7D559E05394D76F0A3C1F 300000235662076 2021-11-12 11.40.24.2","A","2021-11-12T11:40:24.200+00:00","2021-11-12T11:40:24.842+00:00",,"1951-01-01","4712-12-31"
300000235663126,"Croatia - Energy & Envirnmnt",,"DEPARTMENT","D01F58E52E8DD56EE05394D76F0A71FE 300000235663126 2021-11-12 11.40.27.088","A","2021-11-12T11:40:27.088+00:00","2021-11-12T11:40:27.790+00:00",,"1951-01-01","4712-12-31"
300000235664165,"Algeria - ICT for Development",,"DEPARTMENT","D01F502C7716D5F1E05394D76F0A6F32 300000235664165 2021-11-12 11.40.30.212","A","2021-11-12T11:40:30.212+00:00","2021-11-12T11:40:30.943+00:00",,"1951-01-01","4712-12-31"
300000235666108,"Uganda - Service Center",,"DEPARTMENT","D01F122D4BEFD508E05394D76F0A5BF4 300000235666108 2021-11-12 11.40.35.999","A","2021-11-12T11:40:35.999+00:00","2021-11-12T11:40:36.719+00:00",,"1951-01-01","4712-12-31"
300000235666384,"Chile - ICT",,"DEPARTMENT","D01F58E52E92D56EE05394D76F0A71FE 300000235666384 2021-11-12 11.40.37.024","A","2021-11-12T11:40:37.024+00:00","2021-11-12T11:40:37.757+00:00",,"1951-01-01","4712-12-31"
300000235667073,"Uruguay - Finance",,"DEPARTMENT","D01F58E52E97D56EE05394D76F0A71FE 300000235667073 2021-11-12 11.40.39.093","A","2021-11-12T11:40:39.093+00:00","2021-11-12T11:40:39.769+00:00",,"1951-01-01","4712-12-31"
300000235667466,"Croatia - HIV/AIDS",,"DEPARTMENT","D01F591FFA05D559E05394D76F0A3C1F 300000235667466 2021-11-12 11.40.40.081","A","2021-11-12T11:40:40.081+00:00","2021-11-12T11:40:40.760+00:00",,"1951-01-01","4712-12-31"
300000235667872,"Cuba - General Services",,"DEPARTMENT","D01F58E52E9BD56EE05394D76F0A71FE 300000235667872 2021-11-12 11.40.41.049","A","2021-11-12T11:40:41.049+00:00","2021-11-12T11:40:41.803+00:00",,"1951-01-01","4712-12-31"
300000235669031,"Guinea - Finance",,"DEPARTMENT","D01F12AE1E11D4D6E05394D76F0A1347 300000235669031 2021-11-12 11.40.44.181","A","2021-11-12T11:40:44.181+00:00","2021-11-12T11:40:44.891+00:00",,"1951-01-01","4712-12-31"
300000235670182,"Albania - UN Dev Coord",,"DEPARTMENT","D01F58B8DE08D606E05394D76F0AE628 300000235670182 2021-11-12 11.40.47.464","A","2021-11-12T11:40:47.464+00:00","2021-11-12T11:40:48.241+00:00",,"1951-01-01","4712-12-31"
300000235670884,"Armenia - Energy & Envirnmnt",,"DEPARTMENT","D01F58E52EACD56EE05394D76F0A71FE 300000235670884 2021-11-12 11.40.49.601","A","2021-11-12T11:40:49.601+00:00","2021-11-12T11:40:50.287+00:00",,"1951-01-01","4712-12-31"
300000235672027,"Benin - HIV/AIDS",,"DEPARTMENT","D01F5029CE11D5D8E05394D76F0A92F5 300000235672027 2021-11-12 11.40.52.636","A","2021-11-12T11:40:52.636+00:00","2021-11-12T11:40:53.370+00:00",,"1951-01-01","4712-12-31"
300000235674743,"Communications Office",,"DEPARTMENT","D01F5029CE15D5D8E05394D76F0A92F5 300000235674743 2021-11-12 11.41.00.599","A","2021-11-12T11:41:00.599+00:00","2021-11-12T11:41:01.492+00:00",,"1951-01-01","4712-12-31"
300000253228249,"RAK-BU",,"FUN_BUSINESS_UNIT","D57D952A821A0B66E05390CE6F0A5279 300000253228249 2022-01-13 21.50.05.182","A","2022-01-13T21:50:05.182+00:00","2022-01-13T21:52:08.426+00:00",,"0001-01-01","4712-12-31"
300000235675805,"Lebanon - Service Center",,"DEPARTMENT","D01F1C897ABED526E05394D76F0AFE1C 300000235675805 2021-11-12 11.41.03.876","A","2021-11-12T11:41:03.876+00:00","2021-11-12T11:41:04.540+00:00",,"1951-01-01","4712-12-31"
300000235676947,"Cuba - Central",,"DEPARTMENT","D01F58E52EB3D56EE05394D76F0A71FE 300000235676947 2021-11-12 11.41.06.948","A","2021-11-12T11:41:06.948+00:00","2021-11-12T11:41:07.665+00:00",,"1951-01-01","4712-12-31"
300000235677369,"Croatia-UN Sister Agency",,"DEPARTMENT","D01F4F5F7D42D595E05394D76F0AC88C 300000235677369 2021-11-12 11.41.07.969","A","2021-11-12T11:41:07.969+00:00","2021-11-12T11:41:08.639+00:00",,"1951-01-01","4712-12-31"
300000235678110,"Bolivia - Energy & Envirnmnt",,"DEPARTMENT","D01F1C897AC5D526E05394D76F0AFE1C 300000235678110 2021-11-12 11.41.10.019","A","2021-11-12T11:41:10.019+00:00","2021-11-12T11:41:10.617+00:00",,"1951-01-01","4712-12-31"
300000235678388,"Evaluation Office",,"DEPARTMENT","D01F58E52EB6D56EE05394D76F0A71FE 300000235678388 2021-11-12 11.41.10.924","A","2021-11-12T11:41:10.924+00:00","2021-11-12T11:41:11.624+00:00",,"1951-01-01","4712-12-31"
300000235679447,"Colombia - Human Resources",,"DEPARTMENT","D01F4F5F7D50D595E05394D76F0AC88C 300000235679447 2021-11-12 11.41.14.556","A","2021-11-12T11:41:14.556+00:00","2021-11-12T11:41:15.243+00:00",,"1951-01-01","4712-12-31"
300000235679850,"Comoros - ICT for Development",,"DEPARTMENT","D01F122D4BF7D508E05394D76F0A5BF4 300000235679850 2021-11-12 11.41.15.544","A","2021-11-12T11:41:15.544+00:00","2021-11-12T11:41:16.264+00:00",,"1951-01-01","4712-12-31"
300000235680249,"Zambia - Human Resources",,"DEPARTMENT","D01F58E52EBCD56EE05394D76F0A71FE 300000235680249 2021-11-12 11.41.16.574","A","2021-11-12T11:41:16.574+00:00","2021-11-12T11:41:17.269+00:00",,"1951-01-01","4712-12-31"
300000238280168,"Saudi Arabia",,"DEPARTMENT","D01F58E546DAD56EE05394D76F0A71FE 300000238280168 2021-11-12 15.06.11.169","A","2021-11-12T15:06:11.169+00:00","2021-11-12T15:07:01.614+00:00",,"1951-01-01","4712-12-31"
300000238280181,"Namibia",,"DEPARTMENT","D01F502C9134D5F1E05394D76F0A6F32 300000238280181 2021-11-12 15.07.04.079","A","2021-11-12T15:07:04.079+00:00","2021-11-12T15:07:04.749+00:00",,"1951-01-01","4712-12-31"
300000238280186,"Djibouti",,"DEPARTMENT","D01F56A270B0D622E05394D76F0ABD86 300000238280186 2021-11-12 15.07.05.023","A","2021-11-12T15:07:05.023+00:00","2021-11-12T15:07:05.700+00:00",,"1951-01-01","4712-12-31"
300000244211650,"BPPS/Nature,Climate&Energy",,"DEPARTMENT","D0204EFDE18F149DE05396D76F0A6295 300000244211650 2021-11-21 15.27.53.0","A","2021-11-21T15:27:53+00:00","2021-11-21T15:28:33.214+00:00",,"1951-01-01","4712-12-31"
300000250203894,"UNW-LBN",,"FUN_BUSINESS_UNIT","D19724D5E920D96FE05396D76F0A98C5 300000250203894 2021-11-30 14.51.27.005","A","2021-11-30T14:51:27.005+00:00","2021-11-30T14:51:54.138+00:00",,"0001-01-01","4712-12-31"
300000250902223,"All BU Contract Org",,"CONTRACTS_RESOURCE_ORGANIZATION","D01F592165FAD559E05394D76F0A3C1F 300000250902223 2021-12-01 19.47.54.0","A","2021-12-01T19:47:54+00:00","2021-12-01T19:48:16.885+00:00",,"2021-12-01","4712-12-31"
300000235679045,"Chad-UN Sister Agency",,"DEPARTMENT","D01F4F5F7D4DD595E05394D76F0AC88C 300000235679045 2021-11-12 11.41.12.999","A","2021-11-12T11:41:12.999+00:00","2021-11-12T11:41:13.680+00:00",,"1951-01-01","4712-12-31"
300000235508325,"BCPR - NY/Central",,"DEPARTMENT","D01F1849E6A8D4F4E05394D76F0A9398 300000235508325 2021-11-12 10.45.17.985","A","2021-11-12T10:45:17.985+00:00","2021-11-12T10:45:18.645+00:00",,"1951-01-01","4712-12-31"
300000235510818,"Sudan - Sub-office",,"DEPARTMENT","D01F502C7617D5F1E05394D76F0A6F32 300000235510818 2021-11-12 10.45.51.04","A","2021-11-12T10:45:51.040+00:00","2021-11-12T10:45:51.658+00:00",,"1951-01-01","4712-12-31"
300000235510809,"Nepal-UN Sister Agency",,"DEPARTMENT","D01F5029CCD9D5D8E05394D76F0A92F5 300000235510809 2021-11-12 10.45.50.861","A","2021-11-12T10:45:50.861+00:00","2021-11-12T10:45:51.517+00:00",,"1951-01-01","4712-12-31"
300000235511235,"RBAP/Division for Afghanistan",,"DEPARTMENT","D01F502C761FD5F1E05394D76F0A6F32 300000235511235 2021-11-12 10.45.56.426","A","2021-11-12T10:45:56.426+00:00","2021-11-12T10:45:57.072+00:00",,"1951-01-01","4712-12-31"
300000235512172,"Slovak Rep-UN Sister Agency",,"DEPARTMENT","D01F58C3AE7CD61EE05394D76F0A44AC 300000235512172 2021-11-12 10.46.08.827","A","2021-11-12T10:46:08.827+00:00","2021-11-12T10:46:09.518+00:00",,"1951-01-01","4712-12-31"
300000235512174,"Cuba - Service Center",,"DEPARTMENT","D01F58C3AE7BD61EE05394D76F0A44AC 300000235512174 2021-11-12 10.46.08.993","A","2021-11-12T10:46:08.993+00:00","2021-11-12T10:46:09.666+00:00",,"1951-01-01","4712-12-31"
300000235512736,"BDP/SURF - Thailand/Central",,"DEPARTMENT","D01F122D4B3CD508E05394D76F0A5BF4 300000235512736 2021-11-12 10.46.16.371","A","2021-11-12T10:46:16.371+00:00","2021-11-12T10:46:17.057+00:00",,"1951-01-01","4712-12-31"
300000235512827,"UNDP/GEF Territorial Approach",,"DEPARTMENT","D01F58E52DC7D56EE05394D76F0A71FE 300000235512827 2021-11-12 10.46.17.53","A","2021-11-12T10:46:17.530+00:00","2021-11-12T10:46:18.173+00:00",,"1951-01-01","4712-12-31"
300000235513010,"Uzbekistan - UN Dev Coord",,"DEPARTMENT","D01F1C8979E5D526E05394D76F0AFE1C 300000235513010 2021-11-12 10.46.20.124","A","2021-11-12T10:46:20.124+00:00","2021-11-12T10:46:20.931+00:00",,"1951-01-01","4712-12-31"
300000235513415,"Slovak Rep - Human Resources",,"DEPARTMENT","D01F591FF943D559E05394D76F0A3C1F 300000235513415 2021-11-12 10.46.25.357","A","2021-11-12T10:46:25.357+00:00","2021-11-12T10:46:26.010+00:00",,"1951-01-01","4712-12-31"
300000235513579,"South Africa - Procmnt &Travel",,"DEPARTMENT","D01F591FF946D559E05394D76F0A3C1F 300000235513579 2021-11-12 10.46.27.924","A","2021-11-12T10:46:27.924+00:00","2021-11-12T10:46:28.559+00:00",,"1951-01-01","4712-12-31"
300000235515032,"Senegal-WFP",,"DEPARTMENT","D01F591FF94BD559E05394D76F0A3C1F 300000235515032 2021-11-12 10.46.46.396","A","2021-11-12T10:46:46.396+00:00","2021-11-12T10:46:46.988+00:00",,"1951-01-01","4712-12-31"
300000235515362,"Togo - Sub-office",,"DEPARTMENT","D01F591FF951D559E05394D76F0A3C1F 300000235515362 2021-11-12 10.46.51.074","A","2021-11-12T10:46:51.074+00:00","2021-11-12T10:46:52.240+00:00",,"1951-01-01","4712-12-31"
300000235515530,"Cen Afr Rep- ICT",,"DEPARTMENT","D01F591FF956D559E05394D76F0A3C1F 300000235515530 2021-11-12 10.46.53.313","A","2021-11-12T10:46:53.313+00:00","2021-11-12T10:46:53.912+00:00",,"1951-01-01","4712-12-31"
300000235516035,"UNV/Office of Exec Coordinator",,"DEPARTMENT","D01F5029CD14D5D8E05394D76F0A92F5 300000235516035 2021-11-12 10.46.59.554","A","2021-11-12T10:46:59.554+00:00","2021-11-12T10:47:00.164+00:00",,"1951-01-01","4712-12-31"
300000235516681,"Azerbaijan -Crisis Prev &Rcvry",,"DEPARTMENT","D01F591FF95FD559E05394D76F0A3C1F 300000235516681 2021-11-12 10.47.08.054","A","2021-11-12T10:47:08.054+00:00","2021-11-12T10:47:08.740+00:00",,"1951-01-01","4712-12-31"
300000235517499,"Uruguay - Administrative Agent",,"DEPARTMENT","D01F12AE1DA1D4D6E05394D76F0A1347 300000235517499 2021-11-12 10.47.17.951","A","2021-11-12T10:47:17.951+00:00","2021-11-12T10:47:18.576+00:00",,"1951-01-01","4712-12-31"
300000235518739,"Estonia - Dem. Governance",,"DEPARTMENT","D01F58E52E00D56EE05394D76F0A71FE 300000235518739 2021-11-12 10.47.33.885","A","2021-11-12T10:47:33.885+00:00","2021-11-12T10:47:34.503+00:00",,"1951-01-01","4712-12-31"
300000235518758,"BOM/OHR/Central Recruitment",,"DEPARTMENT","D01F52A4F542D63DE05394D76F0A4DFC 300000235518758 2021-11-12 10.47.34.269","A","2021-11-12T10:47:34.269+00:00","2021-11-12T10:47:34.850+00:00",,"1951-01-01","4712-12-31"
300000235519206,"Tanzania-UN Sister Agency",,"DEPARTMENT","D01F12AE1DA6D4D6E05394D76F0A1347 300000235519206 2021-11-12 10.47.40.695","A","2021-11-12T10:47:40.695+00:00","2021-11-12T10:47:41.310+00:00",,"1951-01-01","4712-12-31"
300000235519847,"Sint Maarten - Cty Pgmm",,"DEPARTMENT","D01F591FF97ED559E05394D76F0A3C1F 300000235519847 2021-11-12 10.47.50.001","A","2021-11-12T10:47:50.001+00:00","2021-11-12T10:47:51.249+00:00",,"1951-01-01","4712-12-31"
300000235642506,"Vietnam - Procmnt & Travel",,"DEPARTMENT","D01F4F5F7D05D595E05394D76F0AC88C 300000235642506 2021-11-12 11.39.28.011","A","2021-11-12T11:39:28.011+00:00","2021-11-12T11:39:32.550+00:00",,"1951-01-01","4712-12-31"
300000235508324,"Santo Domingo",,"DEPARTMENT","D01F591FF91AD559E05394D76F0A3C1F 300000235508324 2021-11-12 10.45.18.133","A","2021-11-12T10:45:18.133+00:00","2021-11-12T10:45:18.797+00:00",,"1951-01-01","4712-12-31"
300000235509240,"Mexico - Poverty Reduction",,"DEPARTMENT","D01F502C7606D5F1E05394D76F0A6F32 300000235509240 2021-11-12 10.45.30.652","A","2021-11-12T10:45:30.652+00:00","2021-11-12T10:45:31.346+00:00",,"1951-01-01","4712-12-31"
300000235510480,"Albania - Finance",,"DEPARTMENT","D01F5029CCCDD5D8E05394D76F0A92F5 300000235510480 2021-11-12 10.45.46.807","A","2021-11-12T10:45:46.807+00:00","2021-11-12T10:45:47.489+00:00",,"1951-01-01","4712-12-31"
300000235511083,"South Africa - Service Center",,"DEPARTMENT","D01F1849E6BED4F4E05394D76F0A9398 300000235511083 2021-11-12 10.45.54.505","A","2021-11-12T10:45:54.505+00:00","2021-11-12T10:45:55.142+00:00",,"1951-01-01","4712-12-31"
300000235511481,"Representation Office - Geneva",,"DEPARTMENT","D01F1849E6CAD4F4E05394D76F0A9398 300000235511481 2021-11-12 10.45.59.937","A","2021-11-12T10:45:59.937+00:00","2021-11-12T10:46:00.597+00:00",,"1951-01-01","4712-12-31"
300000235512418,"Swaziland - General Services",,"DEPARTMENT","D01F502C763ED5F1E05394D76F0A6F32 300000235512418 2021-11-12 10.46.12.301","A","2021-11-12T10:46:12.301+00:00","2021-11-12T10:46:12.949+00:00",,"1951-01-01","4712-12-31"
300000235512919,"Uzbekistan - Finance",,"DEPARTMENT","D01F1849E6D8D4F4E05394D76F0A9398 300000235512919 2021-11-12 10.46.19.1","A","2021-11-12T10:46:19.100+00:00","2021-11-12T10:46:19.732+00:00",,"1951-01-01","4712-12-31"
300000235512917,"BMS/Staff Council Secretariat",,"DEPARTMENT","D01F1C8979E2D526E05394D76F0AFE1C 300000235512917 2021-11-12 10.46.18.945","A","2021-11-12T10:46:18.945+00:00","2021-11-12T10:46:19.598+00:00",,"1951-01-01","4712-12-31"
300000235513178,"Panama - General Services",,"DEPARTMENT","D01F1849E6DED4F4E05394D76F0A9398 300000235513178 2021-11-12 10.46.22.271","A","2021-11-12T10:46:22.271+00:00","2021-11-12T10:46:22.976+00:00",,"1951-01-01","4712-12-31"
300000235513253,"El Salvador - Service Center",,"DEPARTMENT","D01F58C3AE7ED61EE05394D76F0A44AC 300000235513253 2021-11-12 10.46.23.385","A","2021-11-12T10:46:23.385+00:00","2021-11-12T10:46:24.104+00:00",,"1951-01-01","4712-12-31"
300000235513259,"Turkmenistan -General Services",,"DEPARTMENT","D01F58E52DCCD56EE05394D76F0A71FE 300000235513259 2021-11-12 10.46.23.307","A","2021-11-12T10:46:23.307+00:00","2021-11-12T10:46:23.988+00:00",,"1951-01-01","4712-12-31"
300000235514082,"BPPS - Gov & PB Management",,"DEPARTMENT","D01F1849E6E9D4F4E05394D76F0A9398 300000235514082 2021-11-12 10.46.34.202","A","2021-11-12T10:46:34.202+00:00","2021-11-12T10:46:34.849+00:00",,"1951-01-01","4712-12-31"
300000235514341,"Zambia - Procmnt & Travel",,"DEPARTMENT","D01F1849E6ECD4F4E05394D76F0A9398 300000235514341 2021-11-12 10.46.37.875","A","2021-11-12T10:46:37.875+00:00","2021-11-12T10:46:38.567+00:00",,"1951-01-01","4712-12-31"
300000235514675,"Belize - Cty Pgmm",,"DEPARTMENT","D01F4F5F7C45D595E05394D76F0AC88C 300000235514675 2021-11-12 10.46.42.17","A","2021-11-12T10:46:42.170+00:00","2021-11-12T10:46:42.817+00:00",,"1951-01-01","4712-12-31"
300000235515280,"Comoros - Crisis Prev & Rcvry",,"DEPARTMENT","D01F1C897A13D526E05394D76F0AFE1C 300000235515280 2021-11-12 10.46.49.223","A","2021-11-12T10:46:49.223+00:00","2021-11-12T10:46:50.561+00:00",,"1951-01-01","4712-12-31"
300000235517098,"Rwanda - Central",,"DEPARTMENT","D01F5029CD31D5D8E05394D76F0A92F5 300000235517098 2021-11-12 10.47.12.926","A","2021-11-12T10:47:12.926+00:00","2021-11-12T10:47:13.535+00:00",,"1951-01-01","4712-12-31"
300000235517178,"Turkmenistan-Crisis Prv &Rcvry",,"DEPARTMENT","D01F4F5F7C5FD595E05394D76F0AC88C 300000235517178 2021-11-12 10.47.13.848","A","2021-11-12T10:47:13.848+00:00","2021-11-12T10:47:14.464+00:00",,"1951-01-01","4712-12-31"
300000235517586,"South Africa -Energy &Envirnmt",,"DEPARTMENT","D01F1849E705D4F4E05394D76F0A9398 300000235517586 2021-11-12 10.47.19.084","A","2021-11-12T10:47:19.084+00:00","2021-11-12T10:47:19.779+00:00",,"1951-01-01","4712-12-31"
300000235517900,"Cote D'Ivoire-UN Dev Coord",,"DEPARTMENT","D01F1C897A31D526E05394D76F0AFE1C 300000235517900 2021-11-12 10.47.22.744","A","2021-11-12T10:47:22.744+00:00","2021-11-12T10:47:23.350+00:00",,"1951-01-01","4712-12-31"
300000235518205,"APRC/UN Sister Agency",,"DEPARTMENT","D01F5029CD44D5D8E05394D76F0A92F5 300000235518205 2021-11-12 10.47.26.921","A","2021-11-12T10:47:26.921+00:00","2021-11-12T10:47:27.498+00:00",,"1951-01-01","4712-12-31"
300000235518290,"Barbados Sub-office/Anguilla",,"DEPARTMENT","D01F4F5F7C71D595E05394D76F0AC88C 300000235518290 2021-11-12 10.47.27.801","A","2021-11-12T10:47:27.801+00:00","2021-11-12T10:47:28.421+00:00",,"1951-01-01","4712-12-31"
300000235518532,"BOM/OIST/ENTERPRISE SOLUTIONS",,"DEPARTMENT","D01F1849E718D4F4E05394D76F0A9398 300000235518532 2021-11-12 10.47.30.908","A","2021-11-12T10:47:30.908+00:00","2021-11-12T10:47:31.463+00:00",,"1951-01-01","4712-12-31"
300000235665366,"Bolivia - UN Dev Coord",,"DEPARTMENT","D01F591FF9FCD559E05394D76F0A3C1F 300000235665366 2021-11-12 11.40.33.923","A","2021-11-12T11:40:33.923+00:00","2021-11-12T11:40:34.639+00:00",,"1951-01-01","4712-12-31"
300000235665733,"Bolivia - Crisis Prev & Rcvry",,"DEPARTMENT","D01F591FFA00D559E05394D76F0A3C1F 300000235665733 2021-11-12 11.40.34.959","A","2021-11-12T11:40:34.959+00:00","2021-11-12T11:40:35.669+00:00",,"1951-01-01","4712-12-31"
300000235671621,"BOM/OFA/Administrative Servces",,"DEPARTMENT","D01F591FFA0AD559E05394D76F0A3C1F 300000235671621 2021-11-12 11.40.51.593","A","2021-11-12T11:40:51.593+00:00","2021-11-12T11:40:52.324+00:00",,"1951-01-01","4712-12-31"
300000238280218,"Botswana",,"DEPARTMENT","D01F592010DCD559E05394D76F0A3C1F 300000238280218 2021-11-12 15.07.11.657","A","2021-11-12T15:07:11.657+00:00","2021-11-12T15:07:12.324+00:00",,"1951-01-01","4712-12-31"
300000239798330,"UNDP-H70",,"FUN_BUSINESS_UNIT","D01F12AE4B38D4D6E05394D76F0A1347 300000239798330 2021-11-15 22.25.29.011","A","2021-11-15T22:25:29.011+00:00","2021-11-15T22:28:45.073+00:00",,"0001-01-01","4712-12-31"
300000250203868,"UNW-EGY",,"FUN_BUSINESS_UNIT","D01F4F6101CED595E05394D76F0AC88C 300000250203868 2021-11-30 14.50.25.011","A","2021-11-30T14:50:25.011+00:00","2021-11-30T14:50:43.843+00:00",,"0001-01-01","4712-12-31"
300000235508247,"Botswana - HIV/AIDS",,"DEPARTMENT","D01F1C8979BBD526E05394D76F0AFE1C 300000235508247 2021-11-12 10.45.16.94","A","2021-11-12T10:45:16.940+00:00","2021-11-12T10:45:17.609+00:00",,"1951-01-01","4712-12-31"
300000235509633,"Nicaragua - Procmnt & Travel",,"DEPARTMENT","D01F99E725A5D5B8E05394D76F0A2B43 300000235509633 2021-11-12 10.45.35.562","A","2021-11-12T10:45:35.562+00:00","2021-11-12T10:45:36.272+00:00",,"1951-01-01","4712-12-31"
300000235509643,"Barbados SO/Antigua",,"DEPARTMENT","D01F99E725A8D5B8E05394D76F0A2B43 300000235509643 2021-11-12 10.45.35.522","A","2021-11-12T10:45:35.522+00:00","2021-11-12T10:45:36.219+00:00",,"1951-01-01","4712-12-31"
300000235510400,"RBAP/Reg Policy Program Supprt",,"DEPARTMENT","D01F58C3AE73D61EE05394D76F0A44AC 300000235510400 2021-11-12 10.45.45.916","A","2021-11-12T10:45:45.916+00:00","2021-11-12T10:45:46.598+00:00",,"1951-01-01","4712-12-31"
300000235510726,"SU SSC/Malaysia/Central",,"DEPARTMENT","D01F12AE1D6AD4D6E05394D76F0A1347 300000235510726 2021-11-12 10.45.49.998","A","2021-11-12T10:45:49.998+00:00","2021-11-12T10:45:50.669+00:00",,"1951-01-01","4712-12-31"
300000235510990,"Mauritius - Central",,"DEPARTMENT","D01F5029CCDFD5D8E05394D76F0A92F5 300000235510990 2021-11-12 10.45.52.842","A","2021-11-12T10:45:52.842+00:00","2021-11-12T10:45:54.027+00:00",,"1951-01-01","4712-12-31"
300000235511401,"Slovak Rep SO/Czech Republic",,"DEPARTMENT","D01F5029CCE7D5D8E05394D76F0A92F5 300000235511401 2021-11-12 10.45.58.985","A","2021-11-12T10:45:58.985+00:00","2021-11-12T10:45:59.627+00:00",,"1951-01-01","4712-12-31"
300000235511565,"BDP/Poverty Group",,"DEPARTMENT","D01F1C8979D5D526E05394D76F0AFE1C 300000235511565 2021-11-12 10.46.01.084","A","2021-11-12T10:46:01.084+00:00","2021-11-12T10:46:01.763+00:00",,"1951-01-01","4712-12-31"
300000235511730,"BPPS-HIV and Health Panama",,"DEPARTMENT","D01F5029CCF1D5D8E05394D76F0A92F5 300000235511730 2021-11-12 10.46.03.702","A","2021-11-12T10:46:03.702+00:00","2021-11-12T10:46:04.305+00:00",,"1951-01-01","4712-12-31"
300000235512017,"Dem Rep Congo-S/O Lubumbashi",,"DEPARTMENT","D01F1C8979DED526E05394D76F0AFE1C 300000235512017 2021-11-12 10.46.06.974","A","2021-11-12T10:46:06.974+00:00","2021-11-12T10:46:07.594+00:00",,"1951-01-01","4712-12-31"
300000235513011,"BPPS - Sust. Dev. Management",,"DEPARTMENT","D01F591FF93BD559E05394D76F0A3C1F 300000235513011 2021-11-12 10.46.19.977","A","2021-11-12T10:46:19.977+00:00","2021-11-12T10:46:20.783+00:00",,"1951-01-01","4712-12-31"
300000235513335,"Russian Fed- Service Center",,"DEPARTMENT","D01F58E52DCFD56EE05394D76F0A71FE 300000235513335 2021-11-12 10.46.24.303","A","2021-11-12T10:46:24.303+00:00","2021-11-12T10:46:24.982+00:00",,"1951-01-01","4712-12-31"
300000235513336,"El Salvador - Dem. Governance",,"DEPARTMENT","D01F1C8979E9D526E05394D76F0AFE1C 300000235513336 2021-11-12 10.46.24.452","A","2021-11-12T10:46:24.452+00:00","2021-11-12T10:46:25.161+00:00",,"1951-01-01","4712-12-31"
